"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-96.047778,49.0218059990663,"Fraxinus nigra","Canada","Manitoba","","5.5 km W of Hwy 89 near US border. 49.02181 -96.04778","2014/08/22","GBIF","University of Manitoba","University of Manitoba","University of Manitoba","WIN",3048,"1703302196","D. Sawatzky; D. Daniels, L. Reeves, D. Heinrichs","14-160","","","","specimen",2014,1.84869076902078,1,1,1
-95.4977,46.98389,"Fraxinus nigra","United States","Minnesota","Becker","Green Water Lake Natural Area, 5 mi W of Ponsford; NE1/4 SE1/4 Sec. 33 T141N R38W;Greenwater Lake Scientific Natural Area / White Earth Indian Reservation;141N;38W;33","1980/07/30","GBIF","MIN","MIN","MIN","Plants",4613,"2265556876","Severson, M.","647","","","","specimen",1980,0.673551225043041,1,1,1
-97.85184,48.822012,"Fraxinus nigra","United States","North Dakota","Pembina","Walhalla, 7 mi S, 3 mi E","1970/08/22","GBIF","KU","KU","KU","KANU",4532,"1092710403","Roys Willenbring","","Roys Willenbring","","","specimen",1970,0.185087873980179,1,1,1
-95.068056,51.1,"Fraxinus nigra","Canada","Ontario","Kenora","Woodland Caribou Provincial Park, Carroll Lake, N shore of Eastern lake Woodland Caribou Provincial Park Carroll Lake, N shore of Eastern lake.","1985/08/30","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899287383","Brunton, D.F.","6347","","","","specimen",1985,18.2590782247075,2,1,1
-94.83277,43.40166,"Fraxinus nigra","United States","Iowa","Emmet","Estherville","1926/08/20","GBIF","UConn","UConn","UConn","CONN",1807,"675232214","B.O. Wolden","","","","","specimen",1926,0.687487484225244,2,0,1
-94.76,47.26,"Fraxinus nigra","United States","Minnesota","Hubbard","","1989/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1989,672.467341728644,2,1,1
-94.96955,48.7643,"Fraxinus nigra","United States","Minnesota","Lake of the Woods","Lady Slipper Rest, roadside rest area in Williams. NE1/4 of section;<No data>;161N;34W;13","1979/08/14","GBIF","MIN","MIN","MIN","Plants",4613,"2265555925","Boe, J.","1494","","","","specimen",1979,0.666543946003857,2,1,1
-94.74,46.97,"Fraxinus nigra","United States","Minnesota","Hubbard","","1989/09/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1989,673.606273464778,2,1,1
-94.81,46,"Fraxinus nigra","United States","Minnesota","Todd","","1990/11/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1990,677.406417695958,2,1,1
-94.95,49.3,"Fraxinus nigra","United States","Minnesota","Lake of the Woods","","1989/04/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1989,664.431011984771,2,1,1
-93.99,46.63,"Fraxinus nigra","United States","Minnesota","Crow Wing","","1989/09/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1989,674.940029273586,3,1,1
-94.195,44.19639,"Fraxinus nigra","United States","Minnesota","Blue Earth","Swampy area at Judson;;;;","1959/06/04","GBIF","MIN","MIN","MIN","Plants",4613,"2265558183","Moore, John","24586","","","","specimen",1959,19.0117385600728,3,0,1
-93.983794,42.254366,"Fraxinus nigra","United States","Iowa","Webster","","2005/03/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2005,0.192188670004034,3,1,1
-93.93,47.48,"Fraxinus nigra","United States","Minnesota","Itasca","","1988/09/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1988,671.602588383297,3,1,1
-93.942778,44.5625,"Fraxinus nigra","United States","Minnesota","Sibley","Vale Wildlife Management Area. Sibley County ... Vale State Wildlife Management Area; in the valley of High Island Creek, about 2.5 miles southwest its confluence with the Minnesota River ... T113N R26W NE1/4 of SW1/4 of Sec 27. 113N 26W 27","1993/06/03","GBIF","MIN","MIN","MIN","Plants",4613,"2265495901","Smith, Welby","22306","","","","specimen",1993,18.9723487673907,3,1,1
-93.99,43.89,"Fraxinus nigra","United States","Minnesota","Blue Earth","","1988/01/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1988,685.606575886584,3,0,1
-93.96,45.78,"Fraxinus nigra","United States","Minnesota","Benton","","1991/01/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1991,678.266005436479,3,1,1
-93.708336,48.515835,"Fraxinus nigra","United States","Minnesota","Koochiching","Grand Mound Historical Site. Koochiching Co.; Grand Mound Historic Site, about 18 miles west of International Falls; floodplain of the Rainy River; L Koochiching Co.; Grand Mound Historic Site, about 18 miles west of International Falls; floodplain of the Rainy River; T 70N R 26W NW1/4 of NE1/4 of Sec 32. 070N 26W 32","1991/07/10","GBIF","MIN","MIN","MIN","Plants",4613,"2265552936","Smith, Welby","19373","","","","specimen",1991,0.18542322080105,5,1,1
-93.714016,41.742363,"Fraxinus nigra","United States","Iowa","Polk","","2003/07/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2003,0.192729103796096,5,1,1
-92.832778,46.165833,"Fraxinus nigra","United States","Minnesota","Pine","Banning State Park. Pine County ... Banning State Park, about 2.5 mi north-northeast of Sandstone ... along the Kettle River ... T 43N R 20W SW1/4 of NE1/4 of Sec 35. 043N 20W 35","1998/05/26","GBIF","MIN","MIN","MIN","Plants",4613,"2265473178","Smith, Welby","27148","","","","specimen",1998,18.7988297688054,7,1,1
-92.986724,47.639199,"Fraxinus nigra","United States","Minnesota","Saint Louis","T60N R21W NW1/4 of NW1/4 of Sec 34","1999/07/03","GBIF","MIN","MIN","MIN","Plants",4613,"2265592128","Lake, Roger","99-1","collector","1999/07/03","","specimen",1999,0.186382212657918,7,1,1
-92.741669,44.063057,"Fraxinus nigra","United States","Minnesota","Dodge","Dodge Co.; about 1/2 mi E of Mantorville; overlooking the South Branch Middle Fork Zumbro River; Dodge Co.; about 1/2 mi E of Mantorville; overlooking the South Branch Middle Fork Zumbro River; T107N R16W NE1/4 of NE1/4 of sec 21. 107N 16W 21","1990/06/20","GBIF","MIN","MIN","MIN","Plants",4613,"2265557106","Smith, Welby","16957","","","","specimen",1990,0.190260397757628,7,1,1
-92.923889,45.207222,"Fraxinus nigra","United States","Minnesota","Washington","Washington Co.; About 7 miles west of Marine on St. Croix; NW1/4 NE1/4 section 2, T 31N R 21W;;031N;21W;2","1987/06/19","GBIF","MIN","MIN","MIN","Plants",4613,"2265553949","Smith, Welby","13082","","","","specimen",1987,18.9027608571716,7,1,1
-92.899894985,48.401135411,"Fraxinus nigra","United States","Minnesota","","SE 1/4 SE 1/4 sec. 4, T.068N, R.20W, St. Louis Co.; VOYA -- North of Ash River Trail","1998/07/21","VegBank","Voyageurs National Park","Norm Aaseng","","",74,"","","","Don Faber-Langendoen","1998/07/21","","plot",1998,0.185548801493525,7,1,1
-92.800475,42.989921,"Fraxinus nigra","United States","Iowa","Floyd","","2007/12/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2007,0.191407896699035,7,0,1
-92.600828,43.395001,"Fraxinus nigra","United States","Iowa","Mitchell","","2010/04/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2010,0.190975860092262,7,0,1
-92.576859,41.966658,"Fraxinus nigra","United States","Iowa","Tama","","1923/06/13","GBIF","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","MIL",3784,"1305302296","H. H. Smith","8441","","","","specimen",1923,0.192492674250735,8,1,1
-91.98694,47.09944,"Fraxinus nigra","United States","Minnesota","Saint Louis","Bank of Lieuna Lake, on Pequaywan Lake Road, NE of Duluth;Cloquet Valley State Forest;;;","1950/08/12","GBIF","MIN","MIN","MIN","Plants",4613,"2265555163","Lakela, Olga","11314","","","","specimen",1950,0.673097542371907,9,1,1
-91.93937,44.22919,"Fraxinus nigra","United States","Minnesota","Wabasha","1.6 km due E of U.S. hwy 61; T109N R9W NE1/4 NE1/4 Sec. 19;;109N;09W;19","1979/08/16","GBIF","MIN","MIN","MIN","Plants",4613,"2265555435","Smith, Welby","1637","","","","specimen",1979,0.684294991025389,9,1,1
-91.892704,42.993698,"Fraxinus nigra","United States","Iowa","Fayette","","2011/02/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2011,0.191403877959327,9,1,1
-91.929923,46.319163,"Fraxinus nigra","United States","Wisconsin","Douglas","","2001/04/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2001,0.187821449425785,9,1,1
-91.961465,45.315844,"Fraxinus nigra","United States","Wisconsin","Barron","","2010/10/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2010,0.188909933168362,9,1,1
-91.724612,43.422253,"Fraxinus nigra","United States","Iowa","Winneshiek","","2007/04/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2007,0.190946744160847,10,1,1
-90.876823,45.936795,"Fraxinus nigra","United States","Wisconsin","Sawyer","","2004/02/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2004,0.188236912462308,14,1,1
-90.887856,42.768761,"Fraxinus nigra","United States","Wisconsin","Grant","","2006/10/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2006,0.191643174656952,14,1,1
-90.876615,46.577256,"Fraxinus nigra","United States","Wisconsin","Ashland","","1917/08/04","GBIF","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","MIL",3784,"1305220624","Charles Goessl","8196","","","","specimen",1917,0.187540619116009,14,1,1
-90.914699,43.411676,"Fraxinus nigra","United States","Wisconsin","Crawford","","2002/02/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2002,0.190958045543619,14,1,1
-90.9234,44.874368,"Fraxinus nigra","United States","Wisconsin","Chippewa","","2010/07/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2010,0.189387034984419,14,1,1
-90.69278,48.07694,"Fraxinus nigra","United States","Minnesota","Cook","Near roadside S of Loon Lake;Boundary Waters Canoe Area Wilderness / Superior National Forest;065N;03W;","1944/08/04","GBIF","MIN","MIN","MIN","Plants",4613,"2265554063","Butters, F.; Abbe, E.","933","","","","specimen",1944,0.669252945545862,15,1,1
-90.803649,41.344777,"Fraxinus nigra","United States","Illinois","Rock Island","","2011/01/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2011,0.193146930700027,15,1,1
-90.57404,47.93319,"Fraxinus nigra","United States","Minnesota","Cook","Cook Co.; Eagle Mt., Superior National Forest. 10 mi N of Grand Marais;Boundary Waters Canoe Area Wilderness / Superior National Forest;063N;02W;","1991/07/24","GBIF","MIN","MIN","MIN","Plants",4613,"2265429228","Little Jr., Elbert","42784","","","","specimen",1991,0.669818986346743,16,1,1
-89.896661,46.352989,"Fraxinus nigra","United States","Michigan","Gogebic","","2008/06/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","17","","","","plot",2008,0.187784661165246,20,1,1
-89.969219,45.879325,"Fraxinus nigra","United States","Wisconsin","Oneida","","2004/03/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2004,0.188299291265538,20,1,1
-89.891369,43.288827,"Fraxinus nigra","United States","Wisconsin","Sauk","","2000/11/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2000,0.19108923374228,20,1,1
-89.995152,44.463051,"Fraxinus nigra","United States","Wisconsin","Wood","","2003/08/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2003,0.189830391612901,20,1,1
-89.899817,42.886345,"Fraxinus nigra","United States","Wisconsin","Iowa","","2001/11/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2001,0.191518139816274,20,1,1
-89.74828,47.99814,"Fraxinus nigra","United States","Minnesota","Cook","Grand Portage National Monument; Cook Co. R-5E, T-64N, S-25, 3.5 to 4 mi NW of visitor center.;Grand Portage National Monument / North Shore;064N;05E;25","1984/08/02","GBIF","MIN","MIN","MIN","Plants",4613,"2265555428","Monson, Paul","6010","","","","specimen",1984,0.669563259673334,21,1,2
-88.912261,46.206349,"Fraxinus nigra","United States","Michigan","Iron","","2002/12/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","14","","","","plot",2002,0.187944103330058,25,1,1
-88.965277,44.383491,"Fraxinus nigra","United States","Wisconsin","Waupaca","","2001/04/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2001,0.189916012515073,25,1,1
-88.833333,48.333333,"Fraxinus nigra","Canada","Ontario","Thunder Bay","Sibley Tp., Pondsford Creek","1936/07/27","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899367603","Taylor, T.M.C., Bannan, M.W.; Harrison, H.M.","842","Taylor, T.M.C.","","","specimen",1936,18.5623150263482,25,0,2
-88.890577,45.706704,"Fraxinus nigra","United States","Wisconsin","Forest","","2004/04/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","23","","","","plot",2004,0.188486551137639,25,1,1
-88.943103,42.919217,"Fraxinus nigra","United States","Wisconsin","Jefferson","","2001/02/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2001,0.191483163453084,25,1,1
-88.875686,43.174136,"Fraxinus nigra","United States","Wisconsin","Jefferson","","2003/10/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2003,0.191211598269032,25,1,1
-88.854569,47.029612,"Fraxinus nigra","United States","Michigan","Houghton","","2005/05/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2005,0.187047703663743,25,1,1
-88.4333,41.95,"Fraxinus nigra","United States","Illinois","","","1908/01/01","GBIF","F","F","F","Botany",4382,"1228562125","C. W. Duesner","","","","","specimen",1908,6.93037758719077,27,1,1
-87.97875,45.546548,"Fraxinus nigra","United States","Wisconsin","Marinette","","2003/04/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","17","","","","plot",2003,0.188660140249135,29,1,1
-87.966068,46.273128,"Fraxinus nigra","United States","Michigan","Marquette","","2007/12/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","16","","","","plot",2007,0.187871507905814,29,1,1
-87.949216,44.100345,"Fraxinus nigra","United States","Wisconsin","Manitowoc","","2001/09/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2001,0.190220363179299,29,1,1
-87.976231,43.705323,"Fraxinus nigra","United States","Wisconsin","Sheboygan","","2008/04/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2008,0.190643958291398,29,1,1
-87.864613,42.807002,"Fraxinus nigra","United States","Wisconsin","Racine","","1993/08/08","GBIF","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","MIL",3784,"1305228516","Lynn M. Muelbl","109","","","","specimen",1993,0.191602523032044,30,1,1
-87.833333,49.5,"Fraxinus nigra","Canada","Ontario","Thunder Bay","Summers Tp., 20 mi E of Beardmore, 8 mi N of Leopard Lake off of Gorge Creek Rd. Summers Tp., Beardmore, 20 miles E, 8 miles N of Leopard Lake off of Gorge Creek Road.","1978/07/19","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899321369","Jongejan, K., Chee, W.L.","188","Riley, J.L.","","","specimen",1978,18.4344918404872,30,1,3
-87.893375,47.425144,"Fraxinus nigra","United States","Michigan","Keweenaw","","2003/08/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2003,0.186616045984438,30,1,1
-87.650052,41.850033,"Fraxinus nigra","United States","Illinois","Cook","Chicago","1905/06/10","GBIF","F","F","F","Botany",4382,"1228538709","F. C. Gates","464","","","","specimen",1905,0.192615671412221,32,1,1
-86.623163,41.83459,"Fraxinus nigra","United States","Michigan","Berrien","At Warren Woods","1919/07/28","GBIF","MICH","MICH","MICH","Angiosperms",4611,"1988835495","Cecil Billington","","Edward G. Voss","1987/01/01","","specimen",1919,0.192631949897941,35,1,1
-86.542498,46.484922,"Fraxinus nigra","United States","Michigan","Alger","Pictured Rocks National Lakeshore along Miners River north of Miners Lake. Sec. 10 T47N R18W","1973/08/13","GBIF","MICH","MICH","MICH","Angiosperms",4611,"1988750140","Robert H. Read","376","Edward G. Voss","1987/01/01","","specimen",1973,0.187641123546174,35,0,1
-86.897429,45.991587,"Fraxinus nigra","United States","Michigan","Delta","","2003/01/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2003,0.188177424734738,35,1,1
-86.410655,43.56305,"Fraxinus nigra","United States","Michigan","Oceana","","2003/02/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.19079622203294,35,1,1
-86.050017,44.089317,"Fraxinus nigra","United States","Michigan","Mason","Manistee NF, Meade Twp., Section 36","2016/09/06","GBIF","MICH","MICH","MICH","Angiosperms",4611,"1989334344","David C. Dister","692","Anton A. Reznicek","2016/01/01","","specimen",2016,0.190232205724031,36,1,1
-85.907755,43.251599,"Fraxinus nigra","United States","Michigan","Muskegon","","2010/01/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2010,0.191128963898693,36,1,1
-86.19138,39.81833,"Fraxinus nigra","United States","Indiana","Marion","Crooked Creek Crooked Creek. 0.5 miles south Kessler Blvd.","1936/10/03","GBIF","UConn","UConn","UConn","CONN",1807,"675232213","Ray C. Friesner","10095","","","","specimen",1936,0.701045554585184,36,1,1
-85.888186,42.253506,"Fraxinus nigra","United States","Michigan","Van Buren","","2008/10/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2008,0.192189580875781,36,1,1
-86.053194,42.617361,"Fraxinus nigra","United States","Michigan","Allegan","Allegan State Game Area; 4.5 miles S of Hamilton. 2000' NE of Old Allegan Road, 2500' N of 126th Ave. Along two-track access to Kalamazoo River bayou system.","2016/10/09","GBIF","MICH","MICH","MICH","Angiosperms",4611,"1989278330","William S. Martinus","977","Anton A. Reznicek","2016/01/01","","specimen",2016,1.91804207276185,36,1,1
-85.962626,46.05456,"Fraxinus nigra","United States","Michigan","Schoolcraft","","2003/09/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2003,0.188109032187474,36,1,1
-85.981829,44.45435,"Fraxinus nigra","United States","Michigan","Manistee","","2004/05/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2004,0.189839757226184,36,1,1
-85.956648,41.85733,"Fraxinus nigra","United States","Michigan","Cass","","2000/08/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2000,0.19260798000819,36,1,1
-86.018047,40.255367,"Fraxinus nigra","United States","Indiana","Tipton","","2010/03/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2010,0.194282988899993,36,1,1
-85.62361,45.60528,"Fraxinus nigra","United States","Michigan","Charlevoix","Beaver Island at French Bay, SW side of Island.","1958/06/26","GBIF","MICH","MICH","MICH","Angiosperms",4611,"1989361427","Edward G. Voss","6939","Edward G. Voss","1990/01/01","","specimen",1958,0.678947394965698,37,0,1
-85.64743,38.473432,"Fraxinus nigra","United States","Indiana","Clark","","2008/06/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2008,0.196110379432542,37,1,2
-85.16166,39.91111,"Fraxinus nigra","United States","Indiana","Wayne","Hagerstown Hagerstown. Reynold's Place, 2 miles east of Hagerstown.","1970/09/28","GBIF","UConn","UConn","UConn","CONN",1807,"675232212","Reynolds, L.","","","","","specimen",1970,0.700700892467678,38,1,1
-85.216667,50.033333,"Fraxinus nigra","Canada","Ontario","Cochrane","Pagwa River, N of Pagwa, Location Number: 481 Pagwa River, N of Pagwa., Location Number: 481","1976/07/12","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899351878","Riley, J.L.","10682","Riley, J.L.","","","specimen",1976,18.3760136987721,38,0,1
-85.419809,40.42098,"Fraxinus nigra","United States","Indiana","Blackford","","1999/06/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",1999,0.194111153116047,38,1,1
-84.914295,45.201171,"Fraxinus nigra","United States","Michigan","Charlevoix","","2005/05/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","15","","","","plot",2005,0.189033975521933,39,1,1
-84.917256,43.560505,"Fraxinus nigra","United States","Michigan","Isabella","[no precise location]","1964/05/19","GBIF","CMC","CMC","CMC","",4307,"1978895408","Richard J. Haeusler","s.n.","Richard J. Haeusler","1964/01/01","","specimen",1964,0.190798943826406,39,1,1
-84.934621,44.272225,"Fraxinus nigra","United States","Michigan","Missaukee","","2007/10/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2007,0.190035680980006,39,1,1
-84.919481,46.181128,"Fraxinus nigra","United States","Michigan","Chippewa","","2009/01/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","31","","","","plot",2009,0.187971516688566,39,1,1
-84.957881,42.45306,"Fraxinus nigra","United States","Michigan","Eaton","","2003/08/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2003,0.191978255593413,39,1,1
-84.948304,41.838727,"Fraxinus nigra","United States","Michigan","Branch","","2003/04/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2003,0.192627586965814,39,1,1
-84.84279,39.202628,"Fraxinus nigra","United States","Indiana","Dearborn","","2011/08/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2011,0.195367499753287,40,0,2
-84.6,47.35,"Fraxinus nigra","Canada","Ontario","Algoma","Lake Superior Provincial Park, Agawa Bay, Mile 104 Road A.C.R Lake Superior Provincial Park, Agawa Bay, Mile 104 Road A.C.R.","1965/08/23","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899300926","Cowell, V.","5","Bond, J.W.","1966/04/12","","specimen",1965,672.113652377526,41,1,1
-84.247006,49.72723,"Fraxinus nigra","Canada","Ontario","Cochrane","Hearst, 24 mi W at Forde Lake Hearst, 24 miles W at Forde Lake.","1952/08/03","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899276389","Baldwin, W.K.W., Breitung, A.J.","3735","","","","specimen",1952,0.184095673076354,42,1,1
-83.818061,45.16627,"Fraxinus nigra","United States","Michigan","Alpena","","2004/06/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2004,0.189071715118445,43,1,1
-83.90228,44.282161,"Fraxinus nigra","United States","Michigan","Ogemaw","","2003/09/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.190024998212506,43,1,1
