"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-113.490158890804,35.9731733555007,"Fraxinus cuspidata","United States","Arizona","Mohave","Surprise Canyon. Horse Spring Canyon","2008/08/29","GBIF","DES","DES","DES","",4343,1846548220,"G. Rink","8147","","",NA,"specimen",2008,0.198599976994327,1,0,3
-101.264167,26.330556,"Fraxinus cuspidata","Mexico","Coahuila","Castanos","Sierra la Gavia, Rancho la Gavia, aprox. 3 km al S de la casa por el cañón.","1995/08/10","GBIF","UACh","UACh","UACh","CHAP",1437,1419221771,"M.A. Carranza P.; J. Encinas","","J.A. Villarreal Q.","",NA,"specimen",1995,20.7136865554322,1,0,4
-107.969,35.13,"Fraxinus cuspidata","United States","New Mexico","Cibola","Zuni Mountains, Zuni Canyon. 1.6 miles east of Cibola National Forest bounday on Forest Service [road] 349.","1968/06/23","GBIF","UNM","UNM","UNM","Vascular Plants",902,1843875153,"N.L. Riffle","313","","",NA,"specimen",1968,71.7904716425685,1,0,2
-113.4411,36.3467,"Fraxinus cuspidata","United States","Arizona","Mohave","Parashant Canyon; habitat: Occasional to common along wash on steep rocky slopes, cliffs and ledges, woodland assoc. (pinyon, juniper); est. from TRS data","1980/10/30","ARIZ","","","","",341,NA,"R.K. Gierisch","4742","R.K. Gierisch","1980/10/30",NA,"specimen",1980,7.1364403272352,1,0,2
-112.835,36.6074,"Fraxinus cuspidata","United States","Arizona","Mohave","Hack Canyon. Side Canyon 1.3 mi from Jct. BLM 59 and Hack Canyon Road.","1978/05/18","GBIF","ASU","ASU","ASU","Plants",4193,2270614856,"Gregory K. Brown; Bruce D. Parfitt","684","","",NA,"specimen",1978,7.12719960400074,1,0,3
-107.931837,34.774842,"Fraxinus cuspidata","United States","New Mexico","Cibola","El Malpais Lava Flow.","1992/07/29","GBIF","UNM","UNM","UNM","Vascular Plants",902,1843809482,"J.L. Carter; C.A. Huff","835","","",NA,"specimen",1992,0.19975839009642,1,0,2
-102.973889,28.242222,"Fraxinus cuspidata","Mexico","Coahuila","Ocampo","Sierra el Pino, ejido Acebuches, Cañón La Vaca, mpio. Ocampo.","1991/10/12","GBIF","UACh","UACh","UACh","CHAP",1437,1419189310,"M.A. Carranza P.; M. Vázquez R.; J. Noriega","","J.A. Villarreal Q.","",NA,"specimen",1991,20.5600046987098,1,0,3
-102.163861,26.989969,"Fraxinus cuspidata","Mexico","Coahuila","","Summit, Anteojo Complex. West of Cuatro Ciénegas","1970/08/10","GBIF","ASU","ASU","ASU","Plants",4193,2270518483,"Ed Meyer; J. J. Landye","","M. C. Johnston","",NA,"specimen",1970,0.206615726873693,1,0,2
-102.629167,27.124444,"Fraxinus cuspidata","Mexico","Coahuila","","Cañon de la Madre (S-draining): in middle, narrow, winding portition of Treil (Main) Fork, ca 2 1/4 mi above jct w/West Fork","1975/03/27","GBIF","CNS-UT","CNS-UT","CNS-UT","LL",2075,1895371825,"T. L. Wendt; E. J. Lott","","T. L. Wendt","",NA,"specimen",1975,20.6508976623356,1,0,2
-103.066389,28.236944,"Fraxinus cuspidata","Mexico","Coahuila","","Sa del Pino: vicinity of La Noria","1940/08/20","GBIF","CNS-UT","CNS-UT","CNS-UT","LL",2075,1895371849,"I. M. Johnston; C. H. Muller","","UTHerbarium","",NA,"specimen",1940,20.5604405702383,1,0,2
-101.08,25.41,"Fraxinus cuspidata","Mexico","Coahuila","","Ca 6 km airline W of Saltillo, E extremity of the Sierra de la Vega, at and below Estación Microondas l Vega. Crasirosulifolio espinosos - izotal - vegetation. Primary. Steep slopes of metamorphosed shaly limestone. Calcareous rocky soil.; <original mo: 25.25N 101.05W><Conabio: 25.41 -101.08>","1973/03/30","MO","MO","MO","MO","",267,NA,"Marshall C. Johnston, Thomas L. Wendt & Fernando Chiang C.","10499","E. Wallander, 2006 (GB)","",NA,"specimen",1973,748.245799338413,1,0,4
-110.8455,34.9006,"Fraxinus cuspidata","United States","Arizona","Coconino","Jacks Canyon near AZ hwy 87, SW of Winslow; habitat: On steep slope of canyon walls; est. from TRS data","1976/07/23","ARIZ","","","","",341,NA,"J.M. Rominger","1573","J.M. Rominger","1976/07/23",NA,"specimen",1976,7.18698120834072,1,0,4
-111.903437865048,36.1764386588939,"Fraxinus cuspidata","United States","Arizona","Coconino","500m south of Poston Butte above Chuar Canyon.","2008/05/17","GBIF","DES","DES","DES","",4343,1846514867,"Glen Rink; B. Rief, S. Fugate","7031","","",NA,"specimen",2008,0.198401139803722,1,0,4
-111.73227,34.89373,"Fraxinus cuspidata","United States","Arizona","Coconino","Oak Creek.","2019/08/07","GBIF","DAV","DAV","DAV","",4338,2459723805,"Tim Thibault; John Wiens and Emily Griswold","1783","","",NA,"specimen",2019,0.718720351714663,1,0,4
-111.981,35.0181,"Fraxinus cuspidata","United States","Arizona","Coconino","Sycamore Canyon Wilderness Area; ca. 300m south of Sycamore Point.","1992/05/20","GBIF","ASU","ASU","ASU","Plants",4193,2270617117,"Marc A. Baker","9217","","",NA,"specimen",1992,7.18292137329336,1,1,4
-112.19,35.2494,"Fraxinus cuspidata","United States","Arizona","Coconino","Williams.","1961/05/07","GBIF","ASU","ASU","ASU","Plants",4193,2270613723,"Delzie Demaree","43922","","",NA,"specimen",1961,7.1749048836841,1,0,4
-104.875,30.008333,"Fraxinus cuspidata","Mexico","Chihuahua","","Sierra de la Parra; across Río Grande from Sierra Vieja","1973/06/13","GBIF","IBUNAM","IBUNAM","IBUNAM","MEXU",2859,1893780268,"Johnston; Wendt, T. L.; Chiang F.","","Henrickson James","",NA,"specimen",1973,20.410685708604,1,0,7
-104.13,29.19,"Fraxinus cuspidata","Mexico","Chihuahua","","Canyon in N face of Sierra Rica, S of Rancho La Consolacion. Matorral at bottom; to chaparral and encinares higher. Steep slopes of igneous rocks. Quercus spp., Ptelea, Garrya, Juglans, Sargeretia wrightii. Suelo rocky.; <original mo: 29.11-12N 104.05-07W><Conabio: 29.19 -104.13>","1973/05/03","MO","MO","MO","MO","",267,NA,"Marshall C. Johnston, Thomas L. Wendt & Fernando Chiang C.","10784","E. Wallander, 2006 (GB)","",NA,"specimen",1973,737.306013956102,1,0,5
-105.591667,30.791667,"Fraxinus cuspidata","Mexico","Chihuahua","","Sierra San Martin de Borracho; aproached from the abandoned Rancho Carrizozo on the north side","1973/06/15","GBIF","IBUNAM","IBUNAM","IBUNAM","MEXU",2859,1893780272,"Johnston; Wendt, T. L.; Chiang F.","","Henrickson James","",NA,"specimen",1973,20.3423110085394,1,0,5
-103.436111,29.647222,"Fraxinus cuspidata","United States","Texas","Brewster","Nine Point Mesa, Pipeline Canyon, Acacia-Sotol scrub on volcanic rocks; shrubby tree 4 m high, locally common; flowers white, not fragrant.","1998/04/22","GBIF","DAV","DAV","DAV","Herbarium",4338,2626922104,"G. L. Webster & B. Westlund; Grady L. Webster & Burford Westlund","32608","","",NA,"specimen",1998,20.4417691750574,1,0,5
-105.82621,32.97407,"Fraxinus cuspidata","United States","New Mexico","Otero","Riparian area below and east of Calico Peak. About 1.7mi NNE of High Rolls. Just west of FR 162.","2010/09/16","GBIF","UNM","UNM","UNM","Vascular Plants",902,1842914832,"Jim McGrath","1013","","",NA,"specimen",2010,0.725227727789804,1,0,4
-105.913596,33.212756,"Fraxinus cuspidata","United States","New Mexico","Otero","N/A","1938/08/11","GBIF","UNM","UNM","UNM","Vascular Plants",902,1843875219,"R.R. Humphrey","67","","",NA,"specimen",1938,0.201231045828076,1,0,4
-101.830556,29.097222,"Fraxinus cuspidata","Mexico","Coahuila","Zaragoza","1 Km W of Rancho Lagunita","1976/04/10","GBIF","CNS-UT","CNS-UT","CNS-UT","TEX",2075,1895371851,"D. Riskind; T. F. Patterson; R. C. Burleson; E. G. Marsh","","A. Richardson","",NA,"specimen",1976,20.4885711732891,1,0,5
-106.555722,32.677166,"Fraxinus cuspidata","United States","New Mexico","Dona Ana","Rope Springs in the San Andres Mountains.","1950/08/21","GBIF","UNM","UNM","UNM","Vascular Plants",902,1842921935,"R.J. Fleetwood","sn","","",NA,"specimen",1950,2.01726152881814,1,0,4
-110.974,33.8047,"Fraxinus cuspidata","United States","Arizona","Gila","At the U.S. Forest Service Parker Creek Research Facility. Near the cabins.","1992/07/27","GBIF","ASU","ASU","ASU","Plants",4193,2270616030,"Jon P. Rebman","1257","Darin Jenke","",NA,"specimen",1992,7.2244295789902,1,0,3
-99.608333,23.708333,"Fraxinus cuspidata","Mexico","Tamaulipas","Jaumave","1 km al NE de Avila y Urbina (La Meca), 29 km al N de Magdaleno Aguilar (La Seca)","1976/09/17","GBIF","IBUNAM","IBUNAM","IBUNAM","MEXU",2859,1895799765,"González Medrano; Francisco; A. Castellanos V.; P. Zavaleta B.","","F. Ramos M.","",NA,"specimen",1976,20.9101963652301,1,0,2
