"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-81,25.33,"Fraxinus caroliniana","United States","Florida","Monroe","Loop road (St. Rd. 94) Collier Co. line","1955/03/19","GBIF","UA","UA","UA","UNA",1777,122231682,"Tom Daggy","","","",NA,"specimen",1955,748.464167502761,2,0,7
-81.50851,25.988094,"Fraxinus caroliniana","United States","Florida","Collier","","2011/05/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,NA,"","10","","",NA,"plot",2011,0.207402404112231,2,1,12
-78.702164,36.707658,"Fraxinus caroliniana","United States","Virginia","Halifax","","1999/12/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,NA,"","502","","",NA,"plot",1999,0.197878407819119,2,0,3
-79.598245,37.466163,"Fraxinus caroliniana","United States","Virginia","Botetourt","","2004/07/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,NA,"","4","","",NA,"plot",2004,0.197124511622741,2,0,2
-79.873846,36.569631,"Fraxinus caroliniana","United States","Virginia","Henry","","2001/09/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,NA,"","303","","",NA,"plot",2001,0.198014654792776,2,0,3
-78.828766863,33.895577276,"Fraxinus caroliniana","United States","South Carolina","Horry","Waccamaw River Heritage Preserve; Take Red Bluff Rd. South from Loris to boat landing just south of SC ??  Go up river.  Plot is on river left","2008/06/06","CVS","Carolina Vegetation Survey","Robert Peet","","",72,NA,"","","Bob Dellinger","2008/06/06",NA,"plot",2008,0.200592708956366,2,1,11
-80.128381,36.671702,"Fraxinus caroliniana","United States","Virginia","Patrick","","1998/07/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,NA,"","201","","",NA,"plot",1998,0.197913928380518,2,0,3
-80.997819,27.378668,"Fraxinus caroliniana","United States","Florida","Okeechobee","","2011/07/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,NA,"","5","","",NA,"plot",2011,0.206304143696797,2,1,14
-77.650686,38.87023,"Fraxinus caroliniana","United States","Virginia","Prince William","","1998/11/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,NA,"","301","","",NA,"plot",1998,0.195707012191563,3,0,3
-76.65862593,35.911631329,"Fraxinus caroliniana","United States","North Carolina","Washington","Roanoke River - Lower River","1995/08/02","CVS","Carolina Vegetation Survey","Robert Peet","","",72,NA,"","","Robert Peet","2008/10/01",NA,"plot",1995,0.198660046688199,3,1,14
-77.7077,37.834713,"Fraxinus caroliniana","United States","Virginia","Hanover","","2001/05/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,NA,"","102","","",NA,"plot",2001,0.196755125704831,3,0,5
-76.945611,36.566657,"Fraxinus caroliniana","United States","Virginia","Southampton","200 yd N of bridge across Nottoway River on Rte 258","1948/08/16","GBIF","KU","KU","KU","KANU",4532,1092710481,"D E Moreland; F W Woods","","Gertrude Miller","",NA,"specimen",1948,0.198017586054947,3,1,10
-77.558121,36.442973,"Fraxinus caroliniana","United States","North Carolina","Northampton","Jackson, 7.5 mi W","1947/06/28","GBIF","KU","KU","KU","KANU",4532,1092710462,"William B Fox; L A Whitford","","William B Fox","",NA,"specimen",1947,0.198139418544452,3,1,7
-77.644028,34.581722,"Fraxinus caroliniana","United States","North Carolina","Pender","Shaken Creek Preserve and Vicinity; in borrow pit at northern edge of savanna at southeast corner of Alligator Lake Road and Flo Road","2011/05/15","GBIF","NCSC","NCSC","NCSC","",4653,1990228988,"Robert Thornhill","242","","",NA,"specimen",2011,1.99943221164069,3,1,15
-77.77200117,35.22549672,"Fraxinus caroliniana","United States","North Carolina","Lenoir","Near Hardy Bridge; Hardy bridge, canoe upriver .5mi OR 7springs put-in and canoe downriver 2 hrs, south side of river","2009/06/30","CVS","Carolina Vegetation Survey","Robert Peet","","",72,NA,"","","Megan McClung","2009/06/30",NA,"plot",2009,0.199325565711749,3,1,17
-78.584839,37.912945,"Fraxinus caroliniana","United States","Virginia","Albemarle","","1999/11/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,NA,"","201","","",NA,"plot",1999,0.196676465759305,3,0,5
-75.979529801,36.285357457,"Fraxinus caroliniana","United States","North Carolina","Camden","North River Game Land - Indian Island","2006/07/20","CVS","Carolina Vegetation Survey","Robert Peet","","",72,NA,"","","","2006/07/20",NA,"plot",2006,0.198294322531189,3,1,11
